z,xv,yv,zv,label
1.0584,-0.00028548,-0.001023,0.010079,3
1.0593,-0.00041475,0.0021348,0.01004,3
1.0602,-0.001857,0.0016177,0.010735,3
1.061,0.0012392,0.0026356,0.0098142,3
1.0617,0.0040072,0.0032694,0.0090831,3
1.0626,0.00042971,0.0031104,0.010108,3
1.0634,-0.00048141,0.0013139,0.010087,3
1.0642,-0.00237,-0.0016506,0.0093687,3
1.065,-0.0010019,-0.0034971,0.0096615,3
1.0658,-0.0015455,-0.0018965,0.0092231,3
1.0666,0.0036468,-0.00084779,0.0095744,3
1.0674,-0.0015865,-0.00049856,0.0094549,3
1.0682,-0.0025131,-0.00036534,0.0099767,3
1.069,-0.0028897,0.0013706,0.0096347,3
1.0697,0.00064946,0.0049542,0.0090194,3
1.0704,0.001484,0.0051356,0.0084873,3
1.0713,0.0012864,0.0066871,0.0095261,3
1.0721,-0.00097118,0.003352,0.0097777,3
1.0729,-0.0010734,-0.0010524,0.0096281,3
1.0737,0.00092653,-0.0035649,0.010273,3
1.0745,0.00049896,-0.003202,0.0091258,3
1.0753,0.00079952,-0.0040467,0.0092836,3
1.076,0.00083068,0.001989,0.0089743,3
1.0768,-0.0023683,0.001479,0.0097519,3
1.0777,-0.0033254,0.0047175,0.010829,3
1.0785,0.0032001,0.0060432,0.0093393,3
1.0793,0.0028892,0.0034644,0.0090461,3
1.0801,0.0014796,0.0049989,0.0099913,3
1.0809,-0.00047998,0.0016593,0.009805,3
1.0818,3.3165e-05,3.4886e-05,-9.524e-05,3
1.0827,-0.0037702,-0.0043341,0.01083,3
1.0836,-0.0027974,-0.0029813,0.010512,3
1.0844,0.00082659,0.0034471,0.0099681,3
1.0853,-0.00031439,0.0041514,0.010379,3
1.0861,0.00080111,0.0018526,0.010752,3
1.087,-0.0018262,0.00287,0.010442,3
1.0879,0.00095774,0.0068619,0.01067,3
1.0888,0.00071567,0.0061036,0.010521,3
1.0897,5.0929e-05,0.0033292,0.010582,3
1.0905,0.00079377,7.612e-05,0.010954,3
1.0914,0.0015123,-0.0033139,0.010369,3
1.0923,-0.0011838,-0.00051906,0.010549,3
1.0933,-0.0036192,0.00088518,0.011081,3
1.0942,-0.0017782,-0.0020812,0.011725,3
1.0951,-0.0031445,0.0012766,0.010931,3
1.0959,0.0027622,0.0060792,0.0098169,3
1.0968,0.0018692,0.0085028,0.010292,3
1.0978,-0.0010222,0.0059694,0.011919,3
1.0988,0.0012105,0.0026573,0.011745,3
1.0997,-0.0012077,-0.001784,0.011078,3
1.1006,-5.9792e-06,-0.0004354,0.011343,3
1.1017,-0.0031728,0.0020196,0.012191,3
1.1027,-0.0044043,0.0023664,0.01272,3
1.1036,-0.00038759,0.0053428,0.010899,3
1.1045,0.0045412,0.0031258,0.010884,3
1.1055,-0.00057794,0.0032397,0.011605,3
1.1065,-0.0025181,0.0011692,0.011806,3
1.1075,-0.0045415,0.0017356,0.011675,3
1.1084,0.00090124,0.0038726,0.011559,3
1.1094,-0.0013082,0.005202,0.011797,3
1.1104,0.00085621,0.0016595,0.012122,3
1.1115,-0.0027083,-0.00079565,0.012361,3
1.1124,-0.0014532,0.0014703,0.011777,3
1.1134,-0.002921,0.0033664,0.011439,3
1.1143,-0.0014123,0.0057865,0.011407,3
1.1153,0.0016279,0.0058222,0.011046,3
1.1161,0.00076172,0.0048059,0.010701,3
1.1171,-0.00029644,0.0015175,0.010934,3
1.118,-0.0022636,0.00038981,0.011527,3
1.1189,-0.0015848,0.0011759,0.010995,3
1.1198,-0.0030996,0.00090867,0.01044,3
1.1207,-0.0017971,0.0026701,0.010363,3
1.1215,-0.00024736,0.0049982,0.010238,3
1.1224,-0.004778,0.0026914,0.010843,3
1.1233,0.0026269,0.0046666,0.010509,3
1.1241,0.0024829,0.0041329,0.0099983,3
1.125,0.0015251,0.0044018,0.010524,3
1.1259,-0.0027008,0.0035813,0.01064,3
1.1267,-0.0042836,0.0025617,0.0097861,3
1.1275,0.00077005,0.0004067,0.0094311,3
1.1283,5.2046e-05,0.0025504,0.0090712,3
1.129,-0.00090812,0.0032851,0.0093531,3
1.1299,-0.00074253,0.0060922,0.0097374,3
1.1307,-0.0010191,0.0034294,0.0099913,3
1.1314,-0.00074816,0.0011204,0.0089783,3
1.1321,-0.0019387,0.0027392,0.0083549,3
1.1328,-0.0046343,0.0016376,0.0084203,3
1.1336,-0.0022354,0.0046363,0.009057,3
1.1343,0.00087374,0.0048792,0.0085719,3
1.135,0.0023889,0.0045956,0.0080461,3
1.1356,0.00060962,0.0057745,0.0074981,3
1.1362,-0.00058895,0.0034248,0.0079605,3
1.137,-0.0023915,0.0052346,0.008712,3
1.1377,3.0639e-05,0.0028736,0.0086344,3
1.1383,-0.0014269,0.0020602,0.0073231,3
1.1389,0.00015183,0.0028884,0.0069206,3
1.1395,-0.0046967,0.00044726,0.0069411,3
1.1401,-0.0015243,0.0057346,0.0078954,3
1.1407,-0.0020422,0.0041493,0.0072488,3
1.1413,0.0025939,0.0069182,0.00656,3
1.1418,-0.0031404,0.0030105,0.0066185,3
1.1424,-0.0024457,0.003269,0.0071242,3
1.143,-0.0037228,0.00076379,0.0071514,3
1.1436,-0.0028202,0.0062815,0.0070509,3
1.1442,-8.8866e-05,0.0082742,0.0072419,3
1.1448,0.0035434,0.0091219,0.0066713,3
1.1453,-0.0014441,0.0058461,0.0062538,3
1.1458,-0.0011527,0.0063515,0.0061621,3
1.1463,-0.0018597,0.0076296,0.0062331,3
1.1468,-0.00043895,0.0049598,0.0059278,3
1.1473,-0.00031181,0.0037672,0.0062423,3
1.1478,0.0010444,0.0026444,0.0055165,3
1.1483,-0.00049385,0.0058905,0.0060858,3
1.1488,-0.0019837,0.0045997,0.0056928,3
1.1493,-0.0023851,0.005426,0.0061678,3
1.1499,-0.0031918,0.005538,0.0073937,3
1.1505,-0.00095503,0.0051609,0.0075776,3
1.1511,0.00049279,0.0048198,0.0072115,3
1.1517,-0.0028824,0.0046591,0.0068128,3
1.1522,-0.0037105,0.0064737,0.0062495,3
1.1528,-0.0044401,0.0073631,0.007198,3
1.1534,0.0025161,0.0090477,0.0072775,3
1.154,0.0044817,0.0061327,0.0062944,3
1.1545,0.0029166,0.0040998,0.0070435,3
1.1551,-0.0010435,0.0082073,0.0066084,3
1.1557,0.00030494,0.0070073,0.0075052,3
1.1564,0.0023611,0.0081516,0.0083735,3
1.1571,0.0019955,0.0087028,0.0079951,3
1.1577,-0.00077212,0.0068129,0.007368,3
1.1583,-0.0001683,0.0046001,0.0073186,3
1.159,-0.0016419,0.004295,0.008384,3
1.1597,-0.0022875,0.0031188,0.0088438,3
1.1605,-0.0010412,0.00065906,0.0095132,3
1.1613,0.00033757,0.0021309,0.0088501,3
1.162,-0.00030417,0.0044567,0.0082662,3
1.1626,0.002848,0.0067538,0.0081962,3
1.1634,0.0077624,0.0083223,0.0091335,3
1.1642,0.0011841,0.0081499,0.0090055,3
1.1649,0.0046854,0.010043,0.0091972,3
1.1658,0.0032448,0.0098256,0.010591,3
1.1666,0.0044728,0.0094891,0.010053,3
1.1674,0.004814,0.0059913,0.0095137,3
1.1682,5.2655e-05,0.004062,0.0094769,3
1.169,0.0016119,0.004214,0.0095184,3
1.1699,0.0020991,0.0046346,0.010859,3
1.1708,0.0054071,0.0051087,0.010413,3
1.1716,0.0050424,0.0088697,0.010063,3
1.1726,0.0044786,0.0048723,0.011918,3
1.1735,0.0068535,0.0055099,0.010957,3
1.1744,-8.044e-05,-9.7344e-05,-0.00010079,3
1.1754,0.0062586,0.00944,0.011074,3
1.1764,0.0028114,0.0055698,0.012353,3
1.1774,0.0041329,0.0053761,0.012222,3
1.1785,0.0044825,0.0053127,0.012636,3
1.1796,0.0038683,0.0070296,0.014012,3
1.1807,0.0039147,0.0071136,0.012701,3
1.1817,0.0056284,0.0087535,0.012568,3
1.1829,0.003658,0.010138,0.013457,3
1.184,0.0073784,0.011448,0.013109,3
1.185,0.0070387,0.0060712,0.013452,3
1.1862,0.011587,0.0083161,0.013164,3
1.1872,0.0093188,0.010572,0.012245,3
1.1883,0.011052,0.011045,0.013634,3
1.1895,0.0081969,0.0079245,0.013927,3
1.1907,0.0068123,0.011655,0.01425,3
1.192,0.0064861,0.010034,0.016064,3
1.1932,0.0081088,0.013417,0.014713,3
1.1945,0.011254,0.012635,0.015142,3
1.1959,0.0069741,0.011285,0.016292,3
1.197,0.01172,0.01472,0.014286,3
1.1982,0.010707,0.010655,0.014373,3
1.1995,0.0089072,0.017233,0.015537,3
1.2008,0.014129,0.012561,0.01547,3
1.2021,0.011466,0.010813,0.014959,3
1.2034,0.0065153,0.012999,0.015576,4
1.2047,0.015231,0.012776,0.016102,4
1.206,0.015301,0.015688,0.015155,4
1.2073,0.012297,0.016475,0.016551,4
1.2086,0.010736,0.014765,0.014719,4
1.2098,0.010354,0.012137,0.014505,4
1.2111,0.012721,0.018202,0.016169,4
1.2124,0.015874,0.015319,0.015398,4
1.2138,0.015857,0.011886,0.015957,4
1.2151,0.009986,0.018439,0.017117,4
1.2166,0.01818,0.019717,0.016514,4
1.2178,0.01569,0.017728,0.015424,4
1.2192,0.013648,0.015457,0.016436,4
1.2205,0.013565,0.020583,0.015183,4
1.2217,0.016065,0.017172,0.014565,4
1.2231,0.017234,0.015977,0.016749,4
1.2245,0.014486,0.015653,0.017019,4
1.2259,0.019931,0.019316,0.017005,4
1.2272,0.018366,0.019848,0.01544,4
1.2286,0.016098,0.017768,0.016991,4
1.2299,0.013615,0.013982,0.015039,4
1.2313,0.02127,0.020189,0.017192,4
1.2327,0.017303,0.020087,0.016776,4
1.2341,0.021455,0.020529,0.016765,4
1.2355,0.016739,0.016928,0.016691,4
1.237,0.019894,0.020292,0.01832,4
1.2382,0.022657,0.0084698,0.014411,4
1.2397,0.020726,0.018334,0.017301,4
1.2411,0.016491,0.019909,0.01693,4
1.2426,0.022069,0.019327,0.017797,4
1.2439,0.020503,0.021018,0.016274,4
1.2453,0.022187,0.020937,0.016173,4
1.2466,0.022154,0.018339,0.016348,4
1.2481,0.025891,0.025375,0.017241,4
1.2494,0.019961,0.015577,0.01646,4
1.2509,0.017843,0.015215,0.01762,4
1.2522,0.027069,0.019173,0.015785,4
1.2537,0.027887,0.018195,0.018405,4
1.2552,0.021251,0.017142,0.017486,4
1.2565,0.023629,0.023707,0.016096,4
1.2579,0.026088,0.020923,0.015994,4
1.2595,0.025742,0.020105,0.019042,4
1.2609,0.025469,0.023459,0.017471,4
1.2625,0.018567,0.020329,0.018879,4
1.2638,0.02306,0.011806,0.015971,4
1.2652,0.029396,0.021418,0.01717,4
1.2667,0.027857,0.016868,0.017966,4
1.2682,0.027548,0.017542,0.017629,4
1.2695,0.026751,0.020969,0.015213,4
1.2709,0.032214,0.022676,0.017343,4
1.2724,0.02552,0.020418,0.018051,4
1.2739,0.029765,0.021902,0.01741,4
1.2752,0.027996,0.019697,0.016358,4
1.2767,0.032267,0.024561,0.018056,4
1.2783,0.026936,0.01874,0.018777,4
1.2798,0.028371,0.016024,0.017666,4
1.2811,0.033752,0.023475,0.016194,4
1.2827,0.029622,0.01822,0.018645,4
1.2841,0.030072,0.0202,0.017141,4
1.2856,0.037187,0.018033,0.017972,4
1.2871,0.027936,0.023718,0.018014,4
1.2886,0.030331,0.0173,0.017521,4
1.29,0.032475,0.022116,0.017331,4
1.2915,0.03362,0.027302,0.017738,4
1.2931,0.027491,0.017795,0.019546,4
1.2946,0.036512,0.022226,0.017243,4
1.2961,0.034617,0.019276,0.018914,4
1.2977,0.034833,0.025482,0.018033,4
1.2991,0.036122,0.013425,0.017276,4
1.3006,0.034478,0.025117,0.018347,4
1.3021,0.031962,0.017534,0.017779,4
1.3036,0.037507,0.020096,0.018576,4
1.3053,0.037437,0.022044,0.019376,4
1.3067,0.032846,0.025894,0.017472,4
1.3082,0.042936,0.021194,0.017991,4
1.3098,0.034022,0.025545,0.018803,4
1.3113,0.034855,0.015777,0.018174,4
1.3129,0.035825,0.020885,0.019176,4
1.3145,0.040436,0.020358,0.018818,4
1.316,0.032455,0.017997,0.018641,4
1.3175,0.044809,0.02689,0.018138,4
1.319,0.033859,0.023688,0.017971,4
1.3205,0.040708,0.019395,0.017937,4
1.3223,0.041058,0.024058,0.021284,4
1.3237,0.038646,0.018418,0.016923,4
1.3253,0.040798,0.023019,0.019711,4
1.3269,0.040574,0.020465,0.018788,4
1.3285,0.03586,0.014347,0.019037,4
1.33,0.044247,0.024632,0.018583,4
1.3316,0.03726,0.017029,0.018063,4
1.3331,0.046305,0.027941,0.018658,4
1.3347,0.038056,0.018077,0.018968,4
1.3363,0.039234,0.021471,0.019488,4
1.3379,0.040983,0.018495,0.019589,4
1.3395,0.038371,0.014506,0.019002,4
1.3411,-0.00048785,-0.00024305,-0.00017447,4
1.3427,0.034154,0.018602,0.018907,4
1.3443,0.047314,0.025948,0.019372,4
1.3458,0.039695,0.020432,0.018505,4
1.3474,0.04521,0.022798,0.018973,4
1.349,0.045526,0.02379,0.018758,4
1.3506,0.041021,0.011962,0.020163,4
1.3522,0.044688,0.022252,0.018563,4
1.3537,0.042971,0.018378,0.018575,4
1.3553,0.051312,0.026126,0.018721,4
1.3568,0.048751,0.016703,0.019048,4
1.3585,0.04345,0.018542,0.019955,4
1.36,0.042795,0.019532,0.017843,4
1.3617,0.044157,0.018343,0.019479,4
1.3633,0.047865,0.020526,0.0195,4
1.365,0.046842,0.022202,0.020659,4
1.3665,0.045785,0.020767,0.017847,4
1.3682,0.046206,0.015892,0.020571,4
1.3697,0.048576,0.015635,0.017465,4
1.3714,0.049216,0.017302,0.021179,4
1.373,0.044963,0.017188,0.018332,4
1.3747,0.058214,0.020908,0.02082,4
1.3764,0.04448,0.018267,0.01997,4
1.378,0.05207,0.022411,0.019707,4
1.3796,0.045688,0.014805,0.018648,4
1.3813,0.053289,0.018004,0.020404,4
1.3829,0.047401,0.0183,0.020253,4
1.3846,0.053351,0.017768,0.020894,4
1.3863,0.046015,0.015279,0.019758,4
1.388,0.05769,0.016472,0.019467,4
1.3896,0.046423,0.018669,0.01984,4
1.3913,0.054445,0.017669,0.020436,4
1.393,0.054429,0.015999,0.020623,4
1.3948,0.053034,0.019477,0.021379,4
1.3965,0.047661,0.01506,0.020906,4
1.3984,0.057575,0.022184,0.022034,4
1.4001,0.051171,0.012929,0.02018,4
1.4017,0.054124,0.01882,0.020049,4
1.4036,0.051238,0.016008,0.022482,4
1.4053,0.055848,0.014804,0.020009,4
1.4071,0.054369,0.018501,0.021681,4
1.4088,0.05398,0.012019,0.020594,4
1.4106,0.056371,0.021895,0.022093,4
1.4124,0.05505,0.016446,0.021184,4
1.4142,0.055029,0.020139,0.021655,4
1.4161,0.052434,0.010471,0.023092,4
1.4179,0.058431,0.018855,0.02072,4
1.4196,0.054729,0.019455,0.020649,4
1.4213,0.057709,0.012637,0.021111,4
1.4232,0.054465,0.015564,0.022447,4
1.425,0.057358,0.019155,0.021394,4
1.4268,0.05805,0.016115,0.021815,4
1.4287,0.053919,0.015017,0.02252,4
1.4305,0.056037,0.01799,0.021735,4
1.4323,0.060602,0.02167,0.021882,4
1.4341,0.058249,0.012293,0.021501,4
1.4359,0.055578,0.015574,0.021942,4
1.4378,0.053756,0.0089479,0.022561,4
1.4394,0.059879,0.018536,0.019127,4
1.4413,0.061227,0.021441,0.02331,4
1.443,0.06027,0.011181,0.020335,4
1.4449,0.05682,0.019246,0.02177,4
1.4467,0.057792,0.013867,0.022466,4
1.4486,0.055116,0.013633,0.022026,4
1.4503,0.062525,0.024937,0.020383,4
1.4521,0.060569,0.012106,0.022111,4
1.4538,0.059288,0.011589,0.020986,4
1.4557,0.058823,0.017765,0.021399,4
1.4575,0.057763,0.01013,0.022565,4
1.4593,0.063529,0.023992,0.021334,4
1.461,0.060801,0.014039,0.021157,4
1.4628,0.059028,0.015119,0.020751,4
1.4645,0.060419,0.017983,0.020605,4
1.4663,0.061878,0.0084519,0.021852,4
1.4681,0.0612,0.014238,0.021278,4
1.4698,0.065429,0.020175,0.019918,4
1.4715,0.060885,0.011317,0.020888,4
1.4732,0.05924,0.013606,0.019877,4
1.4749,0.061884,0.014713,0.020699,4
1.4766,0.061613,0.013498,0.020074,4
1.4782,0.065456,0.01407,0.019921,4
1.48,0.059584,0.015559,0.020761,4
1.4816,0.066423,0.015725,0.019583,4
1.4832,0.05846,0.007949,0.019337,4
1.4849,0.066118,0.01493,0.02108,4
1.4865,0.059358,0.0092457,0.018839,4
1.4882,0.065564,0.016566,0.020575,4
1.4898,0.067118,0.018141,0.019155,4
1.4915,0.060327,0.014511,0.020173,4
1.4931,0.065931,0.010821,0.019134,4
1.4947,0.062161,0.012314,0.018825,4
1.4964,0.061079,0.0087872,0.020878,4
1.4979,0.068918,0.014984,0.017961,4
1.4994,0.071335,0.01344,0.017795,4
1.501,0.062786,0.013175,0.019555,4
1.5026,0.06838,0.010833,0.018634,4
1.5041,0.062245,0.0084738,0.018348,4
1.5057,0.067241,0.012882,0.019326,4
1.5073,0.060918,0.011903,0.019248,4
1.5088,0.072581,0.012143,0.017512,4
1.5102,0.060617,0.011205,0.01751,4
1.5118,0.068066,0.010797,0.018896,4
1.5133,0.066484,0.011123,0.018248,4
1.5148,0.07122,0.0079921,0.016965,4
1.5164,0.062806,0.012743,0.019262,4
1.5178,0.068648,0.0074792,0.017,4
1.5193,0.070848,0.014963,0.019087,4
1.5207,0.070508,0.0096342,0.016459,4
1.5223,0.065599,0.01201,0.018529,4
1.5237,0.070624,0.0078171,0.017336,4
1.5251,0.064934,0.011095,0.016516,4
1.5266,0.065116,0.0068509,0.017526,4
1.5281,0.070473,0.009495,0.018017,4
1.5295,0.068368,0.0072182,0.017105,4
1.5309,0.067473,0.0060883,0.016485,4
1.5324,0.072239,0.01209,0.018279,4
1.5337,0.066222,0.010788,0.015691,4
1.5353,0.068291,0.013835,0.019875,4
1.5367,0.072296,0.0083093,0.015949,4
1.5382,0.066659,0.009276,0.017928,4
1.5396,-0.00069861,-6.8605e-05,-0.00016226,4
1.541,0.067327,0.0068246,0.016298,4
1.5424,0.066834,0.0043875,0.017008,4
1.5439,0.072372,0.0074498,0.017723,4
1.5452,0.069105,0.012921,0.016305,4
1.5467,0.078457,0.0074851,0.017229,4
1.548,0.068881,0.0090263,0.015591,4
1.5493,0.069564,0.0070212,0.016284,4
1.5509,0.069033,0.0026867,0.018824,4
1.5523,0.073321,0.015538,0.016968,4
1.5536,0.07186,0.0011101,0.015966,4
1.5551,0.071366,0.011936,0.017359,4
1.5564,0.069535,0.0076133,0.015586,4
1.5578,0.073477,0.0020748,0.016858,4
1.5591,0.069256,0.008818,0.015354,4
1.5605,0.072725,0.0044919,0.016743,4
1.5618,0.072157,0.01091,0.016526,4
1.5632,0.075466,0.013703,0.016076,4
1.5645,0.069504,0.0024989,0.015929,4
1.5659,0.07034,0.0061514,0.016839,4
1.5673,0.075895,0.0030487,0.01704,4
1.5687,0.074139,0.008347,0.015986,4
1.57,0.073073,0.0076761,0.016098,4
1.5713,0.066562,-0.0015375,0.015626,4
1.5727,0.071715,0.0078974,0.017239,4
1.574,0.075981,0.0071852,0.015502,4
1.5753,0.07449,0.0096682,0.015204,4
1.5766,0.069623,0.010216,0.015381,4
1.5779,0.072119,0.0018067,0.016028,4
1.5793,0.069167,0.0070073,0.016622,4
1.5807,0.077557,0.0029128,0.01672,4
1.582,0.075555,0.0074386,0.015689,4
1.5833,0.072265,0.0041267,0.015704,4
1.5846,0.065975,-0.00055327,0.014989,4
1.5858,0.073001,0.006325,0.014719,4
1.5871,0.077108,0.0070818,0.016146,4
1.5886,0.070618,-0.0025914,0.017705,4
1.5899,0.071563,0.0080345,0.015857,4
1.5912,0.073429,0.00575,0.014686,4
1.5924,0.072212,0.0048511,0.014959,4
1.5938,0.071764,0.0042318,0.016236,4
1.5951,0.066323,0.0011029,0.016247,4
1.5965,0.071996,0.0046887,0.016353,4
1.5978,0.072141,0.0040311,0.015955,4
1.5993,0.077605,-0.0028404,0.018371,4
1.6006,0.06871,0.0083456,0.015441,4
1.6019,0.067134,0.0031286,0.015242,4
1.6032,0.071692,0.0060871,0.015479,4
1.6046,0.071539,0.0029237,0.017148,4
1.606,0.072155,0.00015445,0.017011,4
1.6074,0.07108,0.0023754,0.01695,4
1.6087,0.068019,-0.0023161,0.015781,4
1.6101,0.075725,0.0037829,0.01666,4
1.6115,0.070655,0.0013646,0.016569,4
1.6128,0.066557,0.0027984,0.015599,4
1.6142,0.067333,0.0026907,0.016564,4
1.6156,0.06469,-0.0029219,0.016826,4
1.6169,0.077332,0.003083,0.016228,4
1.6182,0.067437,0.0010748,0.015337,4
1.6196,0.069976,0.0026816,0.016291,4
1.621,0.068757,0.0018793,0.017351,4
1.6224,0.065039,-0.0020158,0.016242,4
1.6237,0.07227,0.0050359,0.01553,4
1.6251,0.063378,-0.0020533,0.016719,4
1.6264,0.071358,0.0028315,0.016179,4
1.6278,0.067299,-0.0010086,0.01675,4
1.6292,0.069842,0.00062731,0.016811,4
1.6305,0.062551,-0.0025814,0.015855,4
1.6318,0.064627,-0.00054668,0.014804,4
1.6331,0.071098,0.0041283,0.015641,4
1.6344,0.062342,-0.0022972,0.016103,4
1.6358,0.066587,-0.0038588,0.01671,4
1.6369,0.061859,0.00044434,0.013412,4
1.6383,0.071865,-0.0027363,0.016678,4
1.6396,0.061777,-0.0036745,0.015384,4
1.6408,0.065042,-0.0020648,0.015074,4
1.6421,0.064194,0.001277,0.014398,4
1.6433,0.066489,0.0005837,0.014484,4
1.6445,0.062132,-0.0055698,0.01546,4
1.6456,0.060722,-0.0029089,0.012404,4
1.6468,0.062801,3.6071e-05,0.014437,4
1.648,0.065281,-0.002181,0.014051,4
1.649,0.060985,-0.0039988,0.012822,4
1.6501,0.061763,-0.00046796,0.013071,4
1.6512,0.061482,-0.0047477,0.012758,4
1.6522,0.06185,-0.0060916,0.012543,4
1.6533,0.063211,0.0024918,0.012491,4
1.6544,0.057777,-0.010318,0.013754,4
1.6552,0.062851,-0.0016514,0.0095962,4
1.6564,0.056967,-0.0033738,0.014146,4
1.6572,0.065209,-0.003648,0.0094615,4
1.6582,0.056757,-0.0063067,0.011931,4
1.659,0.059771,-0.0041711,0.010527,4
1.66,0.06039,-0.0052074,0.01161,4
1.661,0.059892,-0.0041511,0.01135,4
1.6619,0.052784,-0.011048,0.011184,4
1.6628,0.066127,0.0040935,0.010748,4
1.6636,0.048456,-0.011982,0.0093218,4
1.6644,0.066636,-0.0016421,0.010557,4
1.6652,0.05392,-0.012488,0.0094934,4
1.666,0.056568,-0.0065475,0.0094449,4
1.6668,0.058042,-0.0057429,0.0090061,4
1.6676,0.056038,-0.005982,0.0093287,4
1.6683,0.057883,-0.010502,0.0085087,4
1.669,0.051147,-0.0068014,0.0094217,4
1.6697,0.056477,-0.0062562,0.0078211,4
1.6704,0.055588,-0.00057662,0.0086611,4
1.6712,0.055375,-0.011308,0.0089467,4
1.6719,0.052112,-0.0078541,0.0081864,4
1.6725,0.054366,-0.0080626,0.0075527,4
1.6731,0.050522,-0.0096162,0.0074276,4
1.6738,0.057299,-0.010125,0.0082466,4
1.6743,0.046224,-0.014354,0.0065581,4
1.6749,0.056665,-0.0056786,0.007283,4
1.6755,0.046968,-0.013392,0.0071592,4
1.6761,0.057985,-0.0040513,0.0073147,4
1.6767,0.04727,-0.0097094,0.0071522,4
1.6773,0.051951,-0.0091856,0.0066834,4
1.6779,0.054346,-0.0093737,0.0073917,4
1.6784,0.046581,-0.0084913,0.0053179,4
1.6789,-0.00046868,0.00013221,-6.6026e-05,4
1.6794,0.04831,-0.0079054,0.0051026,4
1.6799,0.045211,-0.012906,0.006524,4
1.6804,0.049676,-0.013168,0.0058988,4
1.6809,0.047907,-0.0090544,0.0056766,4
1.6814,0.045954,-0.015708,0.0058061,4
1.6818,0.044972,-0.01079,0.0057764,4
1.6823,0.051437,-0.0062117,0.0050656,4
1.6828,0.045149,-0.011872,0.0066924,4
1.6833,0.045912,-0.007976,0.005235,4
1.6837,0.049464,-0.012969,0.0052305,4
1.6841,0.045437,-0.011221,0.0054369,4
1.6845,0.040548,-0.018045,0.0036766,4
1.6848,0.045875,-0.0085606,0.0046856,4
1.6853,0.044295,-0.023427,0.0050587,4
1.6856,0.045366,-0.011037,0.0045578,4
1.686,0.038523,-0.016464,0.0044809,4
1.6864,0.049234,-0.01079,0.0049155,4
1.6868,0.04084,-0.013352,0.0050513,4
1.6872,0.042157,-0.010239,0.0038526,4
1.6877,0.041794,-0.011154,0.005889,4
1.688,0.041102,-0.016094,0.0034854,4
1.6883,0.041556,-0.0081681,0.0045427,4
1.6887,0.04309,-0.023721,0.0045242,4
1.689,0.039378,-0.016849,0.0036609,4
1.6893,0.03652,-0.020026,0.002959,4
1.6895,0.043387,-0.015327,0.0032739,4
1.6899,0.037947,-0.015898,0.004368,4
1.6902,0.038481,-0.015888,0.0037015,4
1.6904,0.037096,-0.01138,0.0028453,4
1.6908,0.034802,-0.020219,0.0044156,4
1.6911,0.040153,-0.01116,0.0034794,4
1.6913,0.039932,-0.016302,0.0027041,4
1.6917,0.037044,-0.016853,0.0039319,4
1.6919,0.040988,-0.019119,0.0027843,4
1.6922,0.030621,-0.020073,0.0032352,4
1.6924,0.038399,-0.018693,0.0031062,4
1.6927,0.033924,-0.014652,0.0032621,4
1.693,0.035818,-0.020046,0.0039826,4
1.6934,0.035622,-0.013999,0.0042587,4
1.6936,0.036712,-0.019643,0.0029968,4
1.6938,0.029336,-0.017657,0.0025219,4
1.6941,0.038432,-0.01343,0.0036016,4
1.6943,0.030166,-0.019295,0.0022862,4
1.6946,0.031928,-0.022988,0.0031106,4
1.6949,0.034768,-0.019867,0.003485,4
1.6951,0.035688,-0.017985,0.0032871,4
1.6953,0.029842,-0.016657,0.0015102,4
1.6956,0.030044,-0.020359,0.0036552,4
1.6959,0.036186,-0.019737,0.0042291,4
1.6962,0.031257,-0.019602,0.0030705,4
1.6964,0.031129,-0.017968,0.0022053,4
1.6966,0.025188,-0.017746,0.0026318,4
1.697,0.033681,-0.022455,0.0048508,4
1.6972,0.028498,-0.021513,0.0028753,4
1.6973,0.030824,-0.021096,0.0015211,4
1.6976,0.027613,-0.022305,0.003185,4
1.6978,0.029539,-0.022781,0.0022473,4
1.6981,0.0283,-0.020898,0.0030191,4
1.6983,0.030174,-0.020075,0.0026579,4
1.6986,0.027119,-0.022226,0.0040248,4
1.6988,0.027551,-0.01705,0.0022971,4
1.6992,0.031009,-0.02082,0.0043397,4
1.6994,0.02424,-0.022284,0.0024333,4
1.6995,0.027044,-0.021163,0.0016644,4
1.6997,0.030057,-0.014642,0.0023179,4
1.6999,0.024578,-0.027055,0.0028538,4
1.7003,0.027154,-0.027171,0.0042663,4
1.7004,0.028864,-0.02368,0.001384,4
1.7006,0.022452,-0.02434,0.0022003,4
1.7007,0.028367,-0.020111,0.0019139,4
1.701,0.020775,-0.025156,0.0035094,4
1.7013,0.02704,-0.019059,0.0025513,4
1.7015,0.023323,-0.020703,0.0029264,4
1.7017,0.023884,-0.0204,0.0019154,4
1.7019,0.018708,-0.027736,0.0030931,4
1.7021,0.024394,-0.020928,0.0022507,4
1.7023,0.028821,-0.026178,0.0024489,4
1.7025,0.023099,-0.022811,0.0026506,4
1.7027,0.023507,-0.026875,0.0025653,4
1.7029,0.015549,-0.025001,0.0020638,4
1.7031,0.026771,-0.021204,0.0028055,4
1.7033,0.02106,-0.020883,0.001773,4
1.7035,0.022643,-0.023699,0.0027462,4
1.7038,0.017282,-0.022222,0.0029312,4
1.704,0.016647,-0.020341,0.0030624,4
1.7042,0.018822,-0.023493,0.0014783,4
1.7044,0.017885,-0.021695,0.0033143,4
